DiseaseID	Score
240600	8.9008555737443e-06
272440	8.87109270962363e-06
602558	8.86839939076398e-06
261560	8.8144328308809e-06
264480	8.81433905028433e-06
612938	8.76430701251593e-06
300864	8.72398733694118e-06
605911	8.72218892170838e-06
230740	8.69901333120178e-06
611929	8.646068399381e-06
613627	8.63503367298548e-06
162100	8.58402553915982e-06
610021	8.58311807058484e-06
615961	8.58249052700024e-06
601370	8.58081696838051e-06
615471	8.57429806449017e-06
244300	8.56586094490826e-06
600634	8.54797633272719e-06
614262	8.53978094582533e-06
163200	8.51368995525736e-06
239300	8.40924592876114e-06
615465	8.38118612119376e-06
616329	8.37212929654037e-06
206920	8.34136162180267e-06
276820	8.2045535435005e-06
229500	8.2043018974662e-06
300712	8.14861318732325e-06
243800	8.12785300978698e-06
264475	8.05389019751672e-06
614976	8.01828684852063e-06
614078	7.94279983800155e-06
249000	7.93095110429555e-06
219150	7.9297786394709e-06
119600	7.9010905918294e-06
249620	7.88631048944901e-06
610706	7.88238268088333e-06
612940	7.86672211594799e-06
114290	7.85004646120351e-06
139500	7.75046507402149e-06
600460	7.72969844569616e-06
601410	7.64426097824576e-06
613443	7.60391027349298e-06
615433	7.56529737546063e-06
614290	7.51313712362508e-06
616368	7.50462550863109e-06
600775	7.49615472208146e-06
135500	7.4941653103177e-06
300844	7.44467600966168e-06
257300	7.44401586754859e-06
218000	7.41722476174317e-06
606155	7.41350297627804e-06
613604	7.38376034414671e-06
608154	7.34030470486392e-06
614621	7.3219302387746e-06
156810	7.29680185922033e-06
134780	7.29584578539596e-06
601321	7.28645049955015e-06
114500	7.27919428413406e-06
248950	7.20332901960436e-06
257850	7.18442835417736e-06
600991	7.16406049690763e-06
255800	7.15645711642099e-06
614438	7.14892406586116e-06
615760	7.14504007062799e-06
262600	7.13681044894828e-06
600268	7.08752503779835e-06
214150	7.0593961486578e-06
218340	7.04043369285302e-06
616445	7.03585796210367e-06
610644	6.99523111392571e-06
614099	6.99345405891316e-06
613215	6.95993788187958e-06
603116	6.92152425116319e-06
609197	6.91954916594888e-06
216100	6.90984802641502e-06
615158	6.90440399127013e-06
243310	6.87780970246321e-06
259780	6.85551048810318e-06
300471	6.83871188423243e-06
202200	6.80033336389039e-06
270460	6.79860882240557e-06
600302	6.78889038120361e-06
218550	6.77970580829228e-06
615031	6.75760134808916e-06
300232	6.73034297940002e-06
262400	6.70856643989671e-06
612591	6.70245498051177e-06
170390	6.6982814863664e-06
222100	6.66848519988215e-06
615160	6.65219677051971e-06
607398	6.63586905038425e-06
616400	6.59807262381574e-06
614305	6.58017284539946e-06
278250	6.55467018911075e-06
223500	6.52950631469077e-06
616033	6.52480135253239e-06
601820	6.5209228480121e-06
268650	6.51218177583001e-06
129850	6.50450996330334e-06
233430	6.49776467806275e-06
125853	6.48757239296034e-06
185120	6.45523023201097e-06
603387	6.44575634724023e-06
616371	6.4443423394392e-06
607330	6.41864995388938e-06
615954	6.38502769819887e-06
122560	6.37750576478596e-06
211980	6.37397555348871e-06
613563	6.36957274692372e-06
608624	6.36431093151233e-06
615834	6.35717649872473e-06
600908	6.34818757189688e-06
613370	6.336035439072e-06
615866	6.33174707093071e-06
615118	6.26731656129419e-06
258200	6.25486289790854e-06
273750	6.24761446989896e-06
258320	6.20319374689329e-06
301040	6.1892561685757e-06
612313	6.17867301545979e-06
312860	6.07560444595227e-06
614205	6.06670241433582e-06
218649	6.06275810027925e-06
272950	6.01739106201583e-06
616268	5.99790742213899e-06
612921	5.98263149628173e-06
615873	5.96891250915526e-06
601976	5.93084755026499e-06
105830	5.93004405529866e-06
101120	5.91045410914904e-06
612651	5.89944139901346e-06
300676	5.88927808395302e-06
259250	5.87229358304851e-06
278800	5.86709720354438e-06
613849	5.86492091617775e-06
300850	5.85934837997498e-06
184800	5.83536730131236e-06
148730	5.82822383561349e-06
155050	5.82004046586812e-06
300912	5.8012223529403e-06
616108	5.78659832857934e-06
615785	5.7826680450543e-06
245130	5.72440115944852e-06
300881	5.71859866026184e-06
139600	5.71858804879359e-06
608363	5.70895404882171e-06
169100	5.6973186786008e-06
277150	5.69373572633299e-06
600457	5.68918687335078e-06
138930	5.68765643705581e-06
601379	5.66106459834378e-06
300707	5.65694334506829e-06
614814	5.6543547874895e-06
616487	5.63370751288117e-06
309560	5.63012949816315e-06
611717	5.62169085124848e-06
602723	5.60264279673402e-06
166250	5.59510547618248e-06
601707	5.57951394455108e-06
249630	5.56137401370094e-06
600117	5.51240937935311e-06
136570	5.5005841363015e-06
257920	5.47914781339811e-06
602484	5.4493647610094e-06
156700	5.42844970850997e-06
300860	5.37272319025504e-06
250215	5.22746766607238e-06
605321	5.22541823039363e-06
253250	5.19439043870734e-06
131960	5.11983318491723e-06
181250	5.06170867230013e-06
300868	5.05797368553988e-06
601952	5.04796428842457e-06
300934	5.03199245749817e-06
602152	5.02178087891005e-06
615598	4.99536423948314e-06
614594	4.96666854193922e-06
615726	4.95141863720085e-06
260530	4.89165314522e-06
144200	4.88707643746798e-06
211200	4.88541743249522e-06
212360	4.87383508716552e-06
149200	4.85054804095992e-06
248500	4.82550438550707e-06
101900	4.82203555007285e-06
608649	4.7755628566089e-06
616462	4.76947190226818e-06
607602	4.76169197659961e-06
146590	4.75056766126437e-06
254940	4.74932782950979e-06
604117	4.74671160593812e-06
604093	4.74296799297193e-06
248300	4.7377821694434e-06
124200	4.72537767977045e-06
136000	4.72428945879774e-06
615225	4.7116965047173e-06
114140	4.69308102689805e-06
245010	4.6699142176238e-06
157980	4.66848871817275e-06
148350	4.66366224457765e-06
612001	4.65409914230372e-06
206600	4.64749318607555e-06
616461	4.63975719401903e-06
173200	4.63679769375314e-06
242100	4.61630588884035e-06
175850	4.61498321986707e-06
188025	4.61460957306093e-06
104100	4.61075085475869e-06
616295	4.60693923709027e-06
609165	4.59312060259406e-06
600373	4.58570952555118e-06
260130	4.57427455942829e-06
167210	4.56290386139793e-06
131900	4.55775909125779e-06
148500	4.55062111469877e-06
233500	4.53614426067434e-06
125600	4.52826178230113e-06
300088	4.51938506296144e-06
122440	4.51581565457086e-06
106400	4.50051611301424e-06
611895	4.48355663977613e-06
608089	4.45444039284041e-06
300209	4.44665737493816e-06
183020	4.44258102867334e-06
218600	4.43643769172162e-06
212065	4.42219662330235e-06
102150	4.41155733925636e-06
156610	4.39674076462178e-06
609460	4.39448615116559e-06
258315	4.37015733880626e-06
190350	4.36375311375514e-06
616652	4.35276870955205e-06
615803	4.34701835606519e-06
176920	4.34497477651016e-06
177980	4.32791375188915e-06
615005	4.28632467962935e-06
603204	4.28578230632094e-06
612582	4.28347702276967e-06
605627	4.28149572797267e-06
606240	4.25696696658453e-06
615009	4.25160153863849e-06
105400	4.22786281883955e-06
205200	4.22477070968787e-06
611816	4.21832532049325e-06
615398	4.21486153276654e-06
616393	4.19913238113894e-06
202010	4.18747853935724e-06
176410	4.16855827600871e-06
608027	4.15662308283838e-06
300855	4.14151769578665e-06
118100	4.12430978660546e-06
209885	4.11609061399572e-06
603736	4.11537552998405e-06
614373	4.10274237220542e-06
600118	4.09328987167529e-06
300867	4.08583420633243e-06
300290	4.08115646829357e-06
611631	4.08076065890929e-06
616154	4.07478742935291e-06
304340	4.04530423759767e-06
300612	4.03962697126063e-06
601127	4.03645676209889e-06
216360	4.01020652052969e-06
612916	3.9960205422585e-06
141400	3.98663030740565e-06
266510	3.98038632009761e-06
218040	3.97246241912148e-06
613606	3.96163064460118e-06
250220	3.903509510162e-06
602613	3.90176307142134e-06
612379	3.89659837743856e-06
615102	3.89333665436056e-06
609242	3.89059950239265e-06
615829	3.85873209817838e-06
250650	3.85515091769107e-06
184100	3.85302437717226e-06
615314	3.85146039493402e-06
164210	3.83001162722216e-06
219000	3.75720784460808e-06
607812	3.75498956746245e-06
202650	3.74607087119045e-06
613735	3.73128221708971e-06
239800	3.67877533257733e-06
610442	3.67281723132355e-06
219200	3.64669932915591e-06
616354	3.64055742592203e-06
263210	3.63032894874229e-06
300004	3.62280215485653e-06
176700	3.62094421172157e-06
163950	3.60954730953739e-06
314320	3.60017390173424e-06
212066	3.59803583605222e-06
601353	3.58709385042916e-06
300854	3.57891433580926e-06
144700	3.57408660431443e-06
610756	3.57320021260935e-06
235000	3.55478920093619e-06
606243	3.54446839331287e-06
600096	3.52618195874592e-06
605130	3.49930878896023e-06
610253	3.45274708981214e-06
300813	3.44840840285219e-06
614732	3.44658889475618e-06
300431	3.44083010507015e-06
269920	3.43395194528129e-06
607791	3.42549685945214e-06
601583	3.42360375199405e-06
616258	3.42183136738488e-06
194071	3.41983452684717e-06
123150	3.40421349156854e-06
605462	3.38899541907014e-06
616260	3.3195074365196e-06
312830	3.30486157200405e-06
113477	3.29777104085287e-06
615935	3.29040499329553e-06
189960	3.28853242011627e-06
610755	3.26974012815152e-06
600630	3.2664799410051e-06
270685	3.26088810280222e-06
600461	3.25337420387514e-06
603463	3.24153100571892e-06
600794	3.23613914510366e-06
601362	3.22611402892057e-06
174400	3.21450768468002e-06
616579	3.18474868241745e-06
615924	3.17561776860502e-06
208085	3.17501743018042e-06
600808	3.17290742615356e-06
601794	3.17231205161001e-06
607161	3.15936670807266e-06
184400	3.14120421256991e-06
271640	3.1396704823397e-06
616367	3.13589485549883e-06
214100	3.13005250028911e-06
114550	3.12224446798137e-06
613877	3.1077995157466e-06
259410	3.09342263348479e-06
602483	3.07196416300568e-06
147920	3.06002264389716e-06
616351	3.04152658421636e-06
227250	3.03726085773211e-06
209900	3.0135330747112e-06
252100	3.01310677492648e-06
613355	3.00609027668177e-06
234250	3.00316424365097e-06
613628	3.00257017116771e-06
220210	2.99974832190222e-06
616369	2.97498763193879e-06
613038	2.96880613950045e-06
227320	2.96256533589433e-06
248760	2.9604033517544e-06
211170	2.9326729923131e-06
278700	2.92204604873864e-06
609311	2.91494689626349e-06
151100	2.91355675303791e-06
612863	2.90892815031779e-06
130050	2.90198571890241e-06
164280	2.88256561117403e-06
613950	2.87348330902171e-06
151623	2.84265005955584e-06
300519	2.82944572244172e-06
604367	2.82248322299625e-06
156830	2.81404538297874e-06
252500	2.8100661979301e-06
610359	2.80702686927421e-06
145001	2.79413660798346e-06
276600	2.79230822164657e-06
278730	2.77922120983263e-06
612948	2.77699739732496e-06
300882	2.7727026594945e-06
607734	2.76806751649707e-06
615273	2.76231460953972e-06
231050	2.75666406736279e-06
309350	2.74664945972677e-06
200110	2.7411344623535e-06
217090	2.72259815111578e-06
226000	2.72156066207906e-06
263750	2.68059050595425e-06
602553	2.67725712229283e-06
208155	2.67416945173335e-06
309000	2.67262329264959e-06
601382	2.66518393962578e-06
606242	2.66009899419307e-06
147400	2.65457196130227e-06
130080	2.63707716941085e-06
616287	2.63674956778167e-06
615828	2.62447679060304e-06
616460	2.62430886659768e-06
242530	2.61582718552531e-06
614132	2.61332179698783e-06
300699	2.60376255228556e-06
614294	2.59645782008121e-06
214400	2.59246358719605e-06
123700	2.58675412301867e-06
613710	2.57287396218356e-06
260650	2.57083554386726e-06
185500	2.5677843893768e-06
260565	2.56263343964969e-06
211370	2.54963602122442e-06
613707	2.53394327135565e-06
616355	2.49723013517944e-06
248110	2.49454084878075e-06
119500	2.49062557566437e-06
258860	2.47617687755658e-06
602485	2.4668982303023e-06
614129	2.46469366426079e-06
302960	2.45636853498907e-06
612946	2.44881818402981e-06
244460	2.44550435042074e-06
603855	2.40797074806405e-06
608709	2.40500133786571e-06
601358	2.38540689384049e-06
121850	2.38451600714594e-06
147800	2.38353487635835e-06
608028	2.36945855270622e-06
146510	2.34430195553055e-06
616222	2.32855353860183e-06
309585	2.32738338983278e-06
612292	2.32661467535598e-06
606721	2.31734890469168e-06
608099	2.30481661305629e-06
310400	2.29629982102376e-06
611087	2.28686051989734e-06
115645	2.28579935411182e-06
302905	2.28542049366973e-06
192430	2.25908626809444e-06
611867	2.25867393965345e-06
255980	2.25768587158194e-06
256450	2.24689132444052e-06
106260	2.24432543246584e-06
609975	2.23805683650149e-06
259600	2.23500537030246e-06
601095	2.2242502474504e-06
606762	2.21327415369778e-06
154400	2.19939594343662e-06
615278	2.19627048225212e-06
614052	2.19244611437437e-06
207740	2.18767832911706e-06
606156	2.17460772726955e-06
610954	2.16798409480063e-06
607721	2.15004213828294e-06
235510	2.14655485988012e-06
268040	2.14303417610377e-06
613680	2.13206798855133e-06
101600	2.12598687327842e-06
614230	2.11935636987595e-06
266910	2.11626074757917e-06
614527	2.10662213256552e-06
208400	2.07584163801557e-06
280000	2.07433517808869e-06
609425	2.05787293496847e-06
202370	2.05042439105861e-06
300258	2.04336026165292e-06
613705	2.03423306847402e-06
602249	2.02187705978621e-06
277170	2.01759128101238e-06
188400	2.00913304479655e-06
240800	2.00618507143118e-06
270750	2.0054055404576e-06
143095	2.00208581871306e-06
255995	2.00175437336416e-06
265800	1.98592405304012e-06
300590	1.95683239121744e-06
608013	1.95177496273566e-06
153550	1.94368169031115e-06
300534	1.93920316404177e-06
601499	1.93751664466712e-06
208230	1.92954454076509e-06
156550	1.91931014674578e-06
300749	1.90615639748348e-06
310300	1.89736883447823e-06
604864	1.89384701575085e-06
300511	1.89363186000464e-06
118301	1.87402199125668e-06
259775	1.87204161202793e-06
611936	1.87076973147192e-06
614212	1.86421418243087e-06
257800	1.86194868661835e-06
601110	1.85622236006741e-06
601165	1.8448619235588e-06
228520	1.83856324699156e-06
251250	1.83854434317797e-06
267400	1.82809972198356e-06
270450	1.80139235770294e-06
614098	1.79916522815207e-06
602782	1.79024941601106e-06
311200	1.78023004677927e-06
249650	1.77318328545927e-06
271665	1.76977999174685e-06
300087	1.76851897882163e-06
107500	1.75709908290007e-06
272700	1.74985980472924e-06
604314	1.74074425169439e-06
616428	1.74036482186817e-06
158810	1.73791749351901e-06
300373	1.73741405102728e-06
274000	1.72545729994389e-06
170995	1.71963073471327e-06
300815	1.7073312861459e-06
257910	1.70661941429252e-06
184250	1.68811125072753e-06
259450	1.68299301106484e-06
101200	1.67947258011375e-06
609813	1.67643642179242e-06
614224	1.66385770848792e-06
615524	1.66264505765206e-06
616192	1.66009977321182e-06
613177	1.65864973098776e-06
176690	1.65840241335706e-06
278760	1.65629860157681e-06
236680	1.65208096492752e-06
253200	1.65098238195437e-06
214110	1.64251241600932e-06
616511	1.64159585661347e-06
136140	1.63752894552694e-06
169500	1.63482350040602e-06
160900	1.63118206158536e-06
616078	1.6307461725764e-06
601344	1.62857000322145e-06
615071	1.62120853359586e-06
271700	1.60935323240135e-06
102500	1.60874970730475e-06
616583	1.60784496834102e-06
189000	1.59745514548759e-06
181800	1.59420246550493e-06
189100	1.58940582072387e-06
278750	1.58768560558129e-06
278740	1.58648521142003e-06
616603	1.5852773769882e-06
278780	1.58469100096983e-06
224800	1.58376865999254e-06
309583	1.58030728318298e-06
209010	1.57667490955818e-06
560000	1.57441967482574e-06
227280	1.57022200359263e-06
209300	1.56919715919208e-06
616007	1.5675949318256e-06
268300	1.55533559925018e-06
308050	1.55075522913406e-06
184000	1.54754189421374e-06
112600	1.54385395040476e-06
211920	1.537071153929e-06
612370	1.53634433168916e-06
129900	1.5315780045644e-06
275400	1.53022887223053e-06
105650	1.53006124912516e-06
244450	1.52363646962693e-06
601941	1.52326987615897e-06
224300	1.51282177524076e-06
300472	1.51235642898048e-06
247410	1.50466650295565e-06
614222	1.49179915534388e-06
607323	1.48989683617637e-06
186000	1.48372261845676e-06
157900	1.48064768891509e-06
616038	1.47618826374907e-06
612877	1.46363637899579e-06
613122	1.46181463828752e-06
300602	1.45933586669811e-06
601942	1.45297669105917e-06
613252	1.44888987559046e-06
613286	1.44271599324371e-06
611209	1.43991731396344e-06
615349	1.43028869830716e-06
614526	1.42708318102474e-06
186100	1.4268118749922e-06
186300	1.42342468531881e-06
241550	1.42086240926608e-06
218450	1.41471215863286e-06
616430	1.41382017045631e-06
247990	1.4126255165037e-06
253290	1.41139428061539e-06
612079	1.4006384489733e-06
122430	1.38213508891379e-06
175100	1.38196238284037e-06
112700	1.38108580439216e-06
211960	1.37780771952089e-06
613458	1.37457775077687e-06
601701	1.37430669169374e-06
190440	1.37286646020674e-06
246500	1.36811989239864e-06
602111	1.36677219664219e-06
140500	1.36354061817286e-06
614613	1.36333523666323e-06
610185	1.34715854646221e-06
601829	1.34091502220989e-06
235255	1.33676270212351e-06
249670	1.3330774596807e-06
606170	1.33078396258855e-06
159550	1.32567755908673e-06
200450	1.32519887145248e-06
200980	1.32295664299676e-06
113650	1.3223242474926e-06
210740	1.32091120721147e-06
613174	1.32043757499317e-06
213700	1.31925001845517e-06
250450	1.31497713806934e-06
614219	1.31394242226105e-06
240300	1.31310106249719e-06
114480	1.30812579952177e-06
193700	1.30780960676433e-06
236490	1.30690636426266e-06
608747	1.30680967814246e-06
176270	1.29877726347883e-06
138920	1.29855031862481e-06
259050	1.29551447906496e-06
221950	1.29446960548745e-06
141750	1.29392837005385e-06
149730	1.29344822442878e-06
308700	1.28598840503956e-06
614424	1.28597379074567e-06
161800	1.28037695467509e-06
249599	1.27982232073625e-06
156400	1.2784495931488e-06
557000	1.27388953841416e-06
103500	1.27360627938043e-06
612289	1.2725312801982e-06
182230	1.27049251059172e-06
133200	1.26801590168346e-06
166700	1.26402895788766e-06
225000	1.26290708133294e-06
269200	1.25846753656009e-06
613309	1.25574334772232e-06
217085	1.25425864965936e-06
219800	1.25407708945095e-06
118650	1.25014881286463e-06
241080	1.24973651306963e-06
193510	1.24925717412311e-06
614883	1.2472951237456e-06
244600	1.2462069958618e-06
260150	1.23911965780618e-06
609052	1.23626882999305e-06
609456	1.23601577676775e-06
613982	1.23422013832566e-06
